,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
7032,0.06311269363805223,4,MRPL48,0.6689496778025423,14.7489482532652,-61.13447014405972,-1.383705642691386,0.11622522235481411,SE,254,0.045033207656069774,10.562494957332287,0.0019998550415039062,144.41827735619358,-61.28369394522227,0.14922380116254885,0.699278227887016,0.9749394361156428
7033,0.09100595703430948,4,ACOT13,0.6689496778025423,9.923882858106907,-229.36078910382608,-2.5568939088897427,0.5537876546085572,SE,254,0.05046564629999861,6.342263787575139,0.0009999275207519531,480.8709152757263,-229.5523627684641,0.19157366463801395,0.6616100848552858,0.9749394361156428
7034,0.4037945198057023,4,TERF1,0.6689496778025423,1.4669859565794638,-123.23536451893533,-1.736659883273394,0.8075623269757141,SE,254,0.004638475130306066,0.09221547791396303,0.0010001659393310547,268.62006610594483,-128.30184217804253,5.066477659107207,0.024392901177788917,0.5149524186750813
7035,0.3694458197341063,4,NOX1,0.6689496778025423,1.6957509362972525,-11.980453555662876,-1.620574530271499,0.6364492372306991,SE,254,0.021569292092640985,0.4518416047578358,0.0010001659393310547,46.1102441793999,-14.272997920948939,2.292544365286062,0.12999666382932062,0.9749394361156428
7036,0.28930477144207406,4,EIF3A,0.6689496778025423,2.440721442042971,-258.0431645491833,-3.2910413760872927,2.2794069874100704,SE,254,0.011877536087660602,0.30444310874292174,0.0,538.2356661664408,-260.05599553404215,2.0128309848588515,0.15597402948183903,0.9749394361156428
7037,0.2518669437759901,4,GABRP,0.6689496778025423,2.951196215720596,-54.17270631722732,-1.0921052056492353,0.23760395424394035,SE,254,0.028101639992577015,0.8316489133913726,0.0009999275207519531,130.4947497025288,-55.278720796043245,1.106014478815922,0.29294995618099895,0.9749394361156428
7038,0.2183394743629607,4,PIGBOS1,0.6689496778025423,3.5569383109510584,-26.931121706391224,-1.621318752969118,0.44232305574070063,SE,254,0.021129870334887217,0.7380419110203981,0.0010001659393310547,76.0115804808566,-27.825920900137334,0.8947991937461097,0.3441800770014204,0.9749394361156428
7039,0.4107992549147194,4,SAMD12,0.6689496778025423,1.425030151203378,-58.33692813320636,-1.6012870858432224,0.6777682552146762,SE,254,0.0098311530563749,0.19378969396996185,0.0,138.82319333448686,-61.71430952692012,3.377381393713762,0.06609699305109462,0.7825038361454274
7040,0.43372896841665237,4,FAM89B,0.6689496778025423,1.2971683067143087,-278.29455037573007,-2.6908869750031252,2.099381719657231,SE,254,0.013923428135615874,0.26818331925766775,0.002000093460083008,578.7384378195343,-281.83001771304623,3.535467337316163,0.06006940383796555,0.7589139654170917
7041,0.2293040429067744,4,SEL1L3,0.6689496778025423,3.339348784151134,-137.9755105687985,-1.6950113948132781,0.5234650301563798,SE,254,0.014090824027384947,0.464129050642663,0.0009999275207519531,298.10035820567117,-139.3250818712745,1.3495713024759937,0.24535307626014113,0.9749394361156428
